PID,PID3/4,HP1,HP2,HP3,CryoSleep,DB,DC,DC4/5,Side,D1,D2,D3,NormAge,VIP,NormRoomService,NormFoodCourt,NormShoppingMall,NormSpa,NromVRDeck,Transported
1,0,0,0,1,1,0,0,0,1,0,0,1,-1.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
0,1,0,0,1,1,0,0,0,1,0,0,1,-0.13,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-1.87,-1,-0.33,-0.28,-0.29,-0.25,1.16,0
1,0,0,1,0,-1,0,0,0,1,1,0,0,0.27,-1,0.56,-0.28,0.94,-0.17,-0.27,0
1,0,0,1,0,-1,0,0,0,1,1,0,0,-1.73,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
0,1,0,1,0,1,0,0,0,1,1,0,0,-1.2,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,-1,1,0,0,1.4,-1,2.03,-0.28,0.59,0.94,-0.1,0
1,0,1,0,0,1,0,0,0,-1,0,1,0,-0.93,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,1,1,0,0,0.07,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,1,0,0,0,1,0,0,1,-0.2,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,0,0,1,-1,0,0,0,-1,0,0,1,0.53,-1,-0.33,0.53,-0.29,1.6,8.98,0
1,0,1,0,0,1,0,0,0,1,1,0,0,-0.4,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.47,-1,-0.33,-0.26,0.71,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,1,1,0,0,0.53,-1,0.4,-0.01,-0.29,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,1.73,-1,1.13,-0.28,0.59,-0.28,-0.27,0
1,0,0,1,0,-1,0,0,0,1,1,0,0,0.13,-1,2.75,-0.28,0.34,-0.28,-0.13,0
1,0,0,1,0,1,0,0,0,1,1,0,0,-1.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
0,1,0,1,0,1,0,0,0,1,1,0,0,-1.8,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,1,1,0,0,0.93,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,1,0,0,1.27,-1,1.23,0.64,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.2,-1,1.9,-0.28,0.31,-0.28,-0.27,0
1,0,0,0,1,-1,1,0,0,1,0,0,1,-0.67,-1,-0.33,-0.26,-0.29,-0.22,2.26,0
1,0,0,0,1,1,1,0,0,1,1,0,0,-0.4,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,0,0,0,1,1,0,0,-0.07,-1,-0.33,0.58,-0.29,-0.15,1.71,0
1,0,1,0,0,-1,0,0,0,1,0,0,1,-0.27,-1,-0.33,-0.28,3.76,-0.28,-0.22,1
1,0,0,0,1,1,1,0,0,-1,0,0,0,-1.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,1,1,0,0,-1,0,0,1,-0.4,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,1,1,0,0,2.13,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,0,1,0,1,1,0,0,0.67,-1,2.84,0.52,-0.29,6.59,-0.26,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.33,-1,2.36,-0.28,-0.29,-0.28,-0.27,0
1,0,0,0,0,1,0,0,0,-1,1,0,0,-0.47,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,0,1,0,-1,0,0,0,1,0,0,1,1.8,-1,2.47,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,0,0,1,-0.53,-1,0.87,-0.28,-0.28,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,0,0,1,1.47,-1,0.42,-0.2,0.03,-0.25,-0.27,0
1,0,0,1,0,-1,0,0,0,-1,1,0,0,-0.4,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,0,0,1,-1,0,1,0,1,1,0,0,-0.47,-1,-0.33,3.59,2.76,-0.28,-0.24,1
1,0,0,0,1,-1,0,0,0,1,1,0,0,-0.13,-1,-0.33,0.69,-0.29,-0.28,0.42,1
1,0,0,0,1,-1,0,0,0,1,1,0,0,0.53,-1,-0.33,1.08,-0.29,0.72,-0.14,1
1,0,0,1,0,-1,0,0,0,1,1,0,0,1.2,-1,0.05,-0.28,2.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.13,-1,-0.33,0.09,-0.29,-0.28,-0.22,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.27,-1,-0.33,-0.27,-0.29,-0.27,0.33,0
1,0,1,0,0,-1,0,0,0,-1,0,0,1,-0.93,-1,1.06,0.39,-0.29,-0.12,-0.08,0
1,0,0,1,0,-1,0,0,0,-1,1,0,0,1.2,-1,1.25,-0.28,-0.08,-0.28,-0.24,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.87,-1,-0.33,0.24,-0.09,-0.28,-0.25,0
1,0,1,0,0,1,0,0,0,-1,1,0,0,0.13,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,1,0,0,0,-1,1,0,0,-1.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,1,1,0,0,0.67,-1,1.5,-0.25,-0.02,-0.28,-0.27,0
1,0,0,0,1,1,1,0,0,-1,1,0,0,1.33,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,-1,1,0,0,0.2,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,0.87,-1,1.38,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,1,1,0,0,1,-1,-0.33,0.24,-0.16,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.33,-1,-0.33,-0.28,0.52,-0.28,-0.02,0
1,0,0,0,1,1,1,0,0,1,0,0,1,1.33,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,1,0,0,1,1,0,0,1.27,-1,-0.29,1.38,0.61,-0.27,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.6,-1,-0.05,-0.03,-0.29,-0.19,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.2,-1,-0.33,-0.26,-0.29,0.49,-0.17,0
1,0,1,0,0,1,0,0,0,1,1,0,0,0,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,1,1,0,0,-1,0,0,1,-0.8,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,1,0,0,-1,1,0,0,1.13,-1,-0.33,1.3,-0.29,-0.13,-0.27,1
1,0,0,1,0,1,0,0,0,1,1,0,0,0.2,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,1,0,1,0,-0.6,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.47,-1,-0.27,-0.28,0.94,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,1,0,1,0,-1.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,1,0,0,0,-1,0,1,0,-0.4,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,1,0,0,-1,1,0,0,-0.33,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,-1,1,0,0,1.73,1,-0.15,-0.28,1.62,-0.27,-0.25,0
1,0,0,1,0,-1,0,0,0,-1,1,0,0,-1.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
0,1,0,1,0,1,0,0,0,-1,1,0,0,-1.6,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.33,-1,-0.31,-0.28,1,-0.28,-0.27,0
1,0,0,1,0,1,0,0,0,0,1,0,0,-0.6,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,1,0,1,0,1,1,0,0,0.4,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,-1,0,0,1,-0.67,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0.8,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,1,1,0,0,2,-1,1.08,-0.28,-0.26,1.08,-0.27,0
1,0,1,0,0,-1,0,0,0,1,0,0,1,0.73,-1,0.77,-0.28,-0.29,-0.25,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,0,1,0,-0.33,-1,-0.27,-0.27,-0.24,-0.28,0.31,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-1.13,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,0,0,1,1,0,1,0,1,1,0,0,1,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,1,0,0,0,-1,1,0,0,0.07,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,0.53,-1,-0.3,0.02,-0.29,-0.28,-0.01,0
1,0,1,0,0,-1,0,0,0,-1,0,1,0,-1,-1,-0.31,-0.28,-0.15,0.21,-0.27,0
1,0,0,0,1,-1,0,1,0,1,1,0,0,1.73,-1,-0.33,-0.28,-0.29,2.63,-0.27,1
1,0,0,0,1,1,0,1,0,1,1,0,0,1.13,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,0,0,1,0.33,-1,-0.33,-0.28,0.69,-0.28,-0.04,1
1,0,1,0,0,-1,0,0,0,1,1,0,0,1.2,-1,-0.33,0.36,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,-1,0,0,1,-0.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,0.47,-1,-0.19,-0.28,-0.29,0.21,-0.27,0
1,0,0,1,0,1,0,0,0,1,1,0,0,-0.33,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,-1,0,0,1,-0.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.07,-1,-0.33,-0.28,0.68,-0.09,-0.27,0
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.87,-1,-0.33,-0.28,-0.27,-0.28,0.49,0
1,0,0,1,0,-1,0,0,0,1,1,0,0,-0.07,1,0.77,-0.28,1.36,-0.24,-0.27,1
1,0,1,0,0,1,0,0,0,1,0,0,1,-0.8,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,0.6,-1,0.08,-0.28,0.88,-0.28,-0.27,1
1,0,0,0,1,1,1,0,0,-1,0,0,1,1.13,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,1,0,0,-1,0,0,1,2,1,-0.33,-0.11,5.75,-0.17,-0.25,1
1,0,1,0,0,-1,0,0,0,0,0,1,0,-1.87,-1,-0.33,-0.01,-0.29,-0.28,0.03,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,0.67,-1,-0.33,-0.27,-0.24,-0.28,0.48,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,0,-1,-0.33,-0.13,-0.28,-0.28,0.22,0
1,0,0,0,1,1,0,0,0,-1,1,0,0,1.27,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,0,0,0,-1,1,0,0,0.87,-1,-0.33,0.7,-0.29,-0.28,-0.26,1
1,0,0,0,1,1,1,0,0,-1,1,0,0,0,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,-1,1,0,0,-0.33,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,0,1,0,1,0,0,0,-1,1,0,0,-0.27,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,-1,1,0,0,2,-1,-0.31,-0.28,0.02,1.93,-0.27,0
0,1,0,0,0,1,0,0,0,-1,1,0,0,0.53,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
0,1,0,1,0,-1,0,0,0,-1,0,0,1,-0.27,-1,1.94,-0.28,-0.21,-0.28,-0.27,0
1,0,0,1,0,-1,0,0,0,-1,1,0,0,1.87,-1,-0.12,-0.28,1.31,-0.28,-0.23,0
1,0,0,1,0,1,0,0,0,-1,1,0,0,-0.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,-1,1,0,0,-0.6,-1,-0.08,-0.18,3.17,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.07,-1,-0.33,-0.28,-0.29,0.32,-0.15,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,1.27,-1,-0.24,-0.28,0.25,0.22,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,0,0,1,0.6,-1,-0.33,-0.23,-0.27,-0.26,0.27,0
1,0,0,1,0,1,0,0,0,-1,1,0,0,0.73,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,1,0,0,0,-1,1,0,0,-0.53,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
0,1,0,1,0,-1,0,0,0,-1,1,0,0,-0.53,-1,0.93,-0.28,0.95,0.04,-0.27,1
0,1,0,1,0,-1,0,0,0,-1,1,0,0,0.67,-1,0.48,0.13,0.31,0.5,-0.27,0
1,0,0,1,0,-1,0,0,0,-1,1,0,0,1.2,-1,0.08,-0.28,0.41,0.15,-0.24,0
1,0,0,1,0,1,0,0,0,-1,1,0,0,-1,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,-1,0,0,1,-0.27,-1,0.69,-0.08,-0.22,-0.2,-0.27,1
1,0,0,0,1,1,1,0,0,1,1,0,0,0.27,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,1,1,0,0,1,0,0,1,-1.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
0,1,0,0,1,-1,1,0,0,1,0,0,1,1.07,-1,-0.27,0.09,-0.29,1.24,3,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.6,-1,-0.33,-0.28,-0.29,-0.28,0.43,0
1,0,0,0,1,-1,0,0,0,1,1,0,0,0.13,1,-0.33,0.45,0.01,-0.2,-0.27,1
1,0,0,0,1,1,0,0,0,1,1,0,0,-0.33,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,0,1,0,-1,1,0,0,-1.6,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,0,1,0,-1,0,0,0,-1.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
0,1,0,0,1,1,0,0,0,0,1,0,0,-0.73,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
0,1,0,0,1,1,0,1,0,-1,1,0,0,1.07,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,0,1,0,-1,0,0,1,0.2,-1,-0.33,5.19,-0.29,4.12,12.9,0
1,0,0,0,1,-1,0,1,0,-1,0,0,1,0.87,1,-0.33,5.63,-0.29,0.65,1.15,1
1,0,0,0,1,-1,0,0,0,1,0,0,1,0.33,-1,-0.33,0.98,-0.29,1.37,-0.11,0
1,0,0,0,1,-1,0,0,0,1,1,0,0,1,-1,-0.33,-0.2,-0.29,3.33,-0.1,0
0,1,0,0,1,-1,0,0,0,1,0,0,1,1,1,-0.33,1.7,-0.29,-0.26,3.71,0
1,0,1,0,0,-1,0,0,0,1,1,0,0,0.53,-1,1.95,-0.21,-0.29,-0.28,-0.2,0
1,0,1,0,0,-1,0,0,0,-1,0,0,1,-0.6,-1,0.6,-0.28,0.3,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.27,-1,-0.33,0.8,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,1,0,0,1,-0.73,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.33,-1,1.8,-0.23,-0.29,-0.06,0.27,1
1,0,1,0,0,-1,0,0,0,1,0,0,1,-0.73,-1,0.6,-0.28,-0.29,-0.28,0.84,0
1,0,0,1,0,-1,0,0,0,1,1,0,0,-0.67,-1,1.25,-0.28,0.1,0.4,-0.27,0
1,0,0,1,0,1,0,0,0,-1,0,0,1,0.4,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,1,1,0,0,-1,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,1,0,0,2.53,-1,0.68,1.31,-0.29,-0.27,-0.27,1
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.07,-1,-0.33,0.26,-0.29,-0.17,0.06,1
0,1,1,0,0,-1,0,0,0,1,1,0,0,-0.6,-1,2.37,-0.28,-0.29,-0.28,-0.2,0
1,0,1,0,0,-1,0,0,0,1,1,0,0,1.8,-1,-0.33,-0.16,0.88,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,-1,1,0,0,0.8,-1,-0.33,-0.28,-0.29,-0.02,0.33,0
1,0,1,0,0,1,0,0,0,-1,0,1,0,-0.33,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-1.4,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
0,1,1,0,0,1,0,0,0,-1,1,0,0,-1.07,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,1,0,0,0.6,-1,-0.33,0.27,-0.29,-0.23,0.13,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.4,-1,-0.33,-0.27,0.58,-0.28,-0.27,0
1,0,0,0,0,1,1,0,0,1,1,0,0,-0.2,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,1,1,0,0,1,0,0,1,1.2,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,-1,0,0,1,0.6,-1,0.21,-0.28,0.47,-0.28,-0.27,0
1,0,0,0,1,1,0,1,0,1,0,0,1,1.47,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,1,0,1,0,1,0,0,1,0,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,1,0,1,0,-1,1,0,0,-0.13,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,0,1,0,0,0,1,1,0,0,0,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,0,1,0,-0.33,-1,-0.33,-0.18,-0.06,-0.28,-0.09,0
1,0,0,0,1,-1,0,0,0,-1,1,0,0,-0.33,-1,-0.33,-0.07,-0.29,3.61,-0.27,0
1,0,0,1,0,-1,0,0,0,-1,1,0,0,0.4,1,1.32,-0.28,-0.27,-0.28,-0.27,0
1,0,0,0,1,1,1,0,0,-1,1,0,0,2.47,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,0,1,1,0,0,-1,1,0,0,-0.53,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,1,0,0,0,-1,1,0,0,0.07,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,-1,1,0,0,0.13,-1,-0.04,-0.28,3.56,-0.28,-0.27,1
1,0,0,1,0,1,0,0,0,-1,1,0,0,-1.67,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,-1,1,0,0,0.8,-1,1.78,-0.28,-0.29,-0.28,-0.27,0
0,1,0,1,0,-1,0,0,0,-1,1,0,0,0.27,-1,1.89,-0.02,-0.29,0.32,-0.21,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,0.2,-1,0.59,-0.14,-0.28,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-1,-1,-0.29,-0.23,1.51,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,0.07,-1,-0.27,-0.28,-0.01,0.27,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,0,-1,-0.33,-0.25,-0.29,0.38,-0.27,0
1,0,0,1,0,-1,0,0,0,1,0,0,1,-0.6,-1,1.64,-0.23,-0.29,-0.28,0.03,1
1,0,0,1,0,-1,0,0,0,1,0,0,1,-0.27,-1,0.45,-0.28,-0.29,-0.1,-0.27,1
1,0,0,1,0,1,0,0,0,-1,1,0,0,-0.4,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,0,0,1,-1,-1,0.34,-0.28,2.49,-0.28,0.12,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.47,-1,-0.33,-0.28,-0.25,0.46,-0.25,0
1,0,1,0,0,-1,0,0,0,1,0,0,1,-0.27,-1,-0.33,-0.28,2.1,-0.27,-0.27,1
1,0,0,0,1,-1,1,0,0,1,1,0,0,1.27,-1,-0.33,2.83,-0.29,-0.12,-0.23,1
1,0,0,0,1,-1,1,0,0,-1,1,0,0,-0.07,-1,-0.33,-0.19,-0.17,-0.11,3.3,0
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.67,-1,-0.33,-0.28,1,-0.28,-0.26,1
1,0,0,0,1,1,1,0,0,1,0,0,1,0.53,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,2.67,-1,-0.33,-0.28,0.08,0.25,-0.27,0
1,0,0,0,1,-1,0,1,0,1,1,0,0,0.2,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,1,0,0,0,-1,1,0,0,0,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,1,1,0,0,0.53,-1,4.67,-0.27,-0.04,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.73,-1,-0.33,0.11,-0.29,-0.22,0.14,1
1,0,1,0,0,1,0,0,0,1,1,0,0,-1,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,0.13,-1,-0.33,-0.28,-0.29,3.21,0.03,0
1,0,0,0,1,-1,1,0,0,1,1,0,0,2,-1,-0.33,1.56,-0.29,-0.19,0.08,1
1,0,0,0,1,1,1,0,0,1,1,0,0,1,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
0,1,0,0,1,-1,1,0,0,1,0,0,1,-0.53,-1,0.26,0.69,0.25,-0.02,0.01,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,0.07,-1,0.86,-0.28,-0.29,0.35,-0.18,0
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.87,-1,-0.07,-0.28,1.6,-0.11,-0.24,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,0.13,-1,0.48,-0.28,0.11,-0.28,-0.2,0
1,0,0,0,1,-1,1,0,0,-1,0,0,1,0.33,-1,8.82,5.59,-0.25,2.46,0,0
1,0,0,0,1,1,1,0,0,-1,1,0,0,-0.2,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
0,1,0,0,1,-1,1,0,0,-1,1,0,0,2.27,-1,-0.33,-0.27,-0.29,2.73,-0.25,0
1,0,1,0,0,1,0,0,0,-1,0,1,0,0.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.07,-1,-0.32,-0.28,-0.29,0.42,0.76,0
1,0,1,0,0,1,0,0,0,-1,1,0,0,-0.67,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
0,1,1,0,0,1,0,0,0,-1,1,0,0,-0.07,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
0,1,1,0,0,-1,0,0,0,-1,1,0,0,-0.6,-1,0.62,-0.28,-0.29,-0.19,0.47,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,0.6,-1,-0.33,-0.28,-0.1,0.33,-0.27,0
1,0,1,0,0,1,0,0,0,-1,1,0,0,-0.27,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,0.07,-1,-0.31,-0.28,0.82,-0.21,-0.18,0
1,0,1,0,0,-1,0,0,0,-1,0,0,1,1.07,-1,-0.33,-0.28,0.72,-0.28,-0.19,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.6,-1,-0.33,-0.12,1.18,-0.28,-0.01,0
1,0,0,0,1,-1,0,0,0,-1,1,0,0,0.73,-1,-0.33,-0.12,-0.29,0.86,-0.09,0
1,0,0,0,1,-1,0,0,0,-1,1,0,0,2.33,-1,-0.33,0.03,-0.29,2.34,-0.26,0
0,1,0,0,1,-1,0,0,0,-1,1,0,0,0.73,-1,-0.32,0.67,-0.29,-0.28,-0.14,0
1,0,0,1,0,1,0,0,0,1,1,0,0,0.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,1,1,0,0,-0.07,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,1,0,0,1,1.87,-1,0.35,0.03,-0.28,-0.18,-0.24,1
1,0,0,0,1,1,0,1,0,-1,1,0,0,-0.4,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,0,1,0,-1,0,0,1,-0.13,-1,-0.33,0.51,7.69,-0.04,4.38,0
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.27,-1,-0.33,-0.28,-0.29,-0.28,0.91,0
1,0,1,0,0,1,0,0,0,1,0,1,0,-0.67,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,-1,1,0,0,-1,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,0.27,-1,-0.33,-0.28,1.41,-0.28,-0.27,1
1,0,0,0,1,-1,0,0,0,0,0,0,1,0.13,-1,-0.29,1.32,-0.13,-0.28,4.6,0
1,0,0,0,1,1,0,0,0,-1,1,0,0,-0.2,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,1,0,0,1.8,-1,-0.33,-0.12,-0.29,-0.28,0.23,1
1,0,1,0,0,-1,0,0,0,-1,0,1,0,-0.6,-1,-0.33,-0.28,-0.29,0.33,-0.27,0
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.27,-1,-0.33,0.17,0.08,-0.27,-0.27,1
1,0,0,0,1,-1,0,1,0,1,1,0,0,0.27,-1,0.34,2.05,-0.28,0.1,-0.22,1
